Num_Civico;strada;cap;sobborgo
16;2960;38122;Trento
20;2960;38122;Trento
22;2960;38122;Trento
24;2960;38122;Trento
26;2960;38122;Trento
28;2960;38122;Trento
1;2970;38122;Trento
2;2970;38122;Trento
3;2970;38122;Trento
3;2970;38122;Trento
4;2970;38122;Trento
5;2970;38122;Trento
6;2970;38122;Trento
7;2970;38122;Trento
8;2970;38122;Trento
9;2970;38122;Trento
10;2970;38122;Trento
11;2970;38122;Trento
12;2970;38122;Trento
13;2970;38122;Trento
14;2970;38122;Trento
15;2970;38122;Trento
16;2970;38122;Trento
17;2970;38122;Trento
19;2970;38122;Trento
1;2980;38122;Trento
01-gen;2980;38122;Trento
01-feb;2980;38122;Trento
01-mar;2980;38122;Trento
01-apr;2980;38122;Trento
01-mag;2980;38122;Trento
2;2980;38122;Trento
3;2980;38122;Trento
4;2980;38122;Trento
5;2980;38122;Trento
6;2980;38122;Trento
7;2980;38122;Trento
8;2980;38122;Trento
9;2980;38122;Trento
10;2980;38122;Trento
11;2980;38122;Trento
11-feb;2980;38122;Trento
11/G;2980;38122;Trento
11/H;2980;38122;Trento
12;2980;38122;Trento
13;2980;38122;Trento
14;2980;38122;Trento
15;2980;38122;Trento
16;2980;38122;Trento
17;2980;38122;Trento
18;2980;38122;Trento
18;2980;38122;Trento
18;2980;38122;Trento
19;2980;38122;Trento
20;2980;38122;Trento
21;2980;38122;Trento
22;2980;38122;Trento
23;2980;38122;Trento
24;2980;38122;Trento
24;2980;38122;Trento
1;2990;38122;Trento
6;2990;38122;Trento
7;2990;38122;Trento
8;2990;38122;Trento
9;2990;38122;Trento
14;2990;38122;Trento
15;2990;38122;Trento
16;2990;38122;Trento
17;2990;38122;Trento
18;2990;38122;Trento
19;2990;38122;Trento
20;2990;38122;Trento
21;2990;38122;Trento
22;2990;38122;Trento
23;2990;38122;Trento
24;2990;38122;Trento
25;2990;38122;Trento
25-gen;2990;38122;Trento
26;2990;38122;Trento
26-gen;2990;38122;Trento
27;2990;38122;Trento
30;2990;38122;Trento
31;2990;38122;Trento
32;2990;38122;Trento
33;2990;38122;Trento
34;2990;38122;Trento
35;2990;38122;Trento
35/1;2990;38122;Trento
35/2;2990;38122;Trento
35/3;2990;38122;Trento
35/4;2990;38122;Trento
36;2990;38122;Trento
38;2990;38122;Trento
40;2990;38122;Trento
41;2990;38122;Trento
1;3000;38122;Trento
2;3000;38122;Trento
3;3000;38122;Trento
4;3000;38122;Trento
5;3000;38122;Trento
6;3000;38122;Trento
7;3000;38122;Trento
8;3000;38122;Trento
9;3000;38122;Trento
10;3000;38122;Trento
11;3000;38122;Trento
12;3000;38122;Trento
13;3000;38122;Trento
14;3000;38122;Trento
14;3000;38122;Trento
14-gen;3000;38122;Trento
15;3000;38122;Trento
16;3000;38122;Trento
17;3000;38122;Trento
18;3000;38122;Trento
19;3000;38122;Trento
20;3000;38122;Trento
21;3000;38122;Trento
22;3000;38122;Trento
23;3000;38122;Trento
24;3000;38122;Trento
25;3000;38122;Trento
26;3000;38122;Trento
27;3000;38122;Trento
28;3000;38122;Trento
29;3000;38122;Trento
30;3000;38122;Trento
31;3000;38122;Trento
32;3000;38122;Trento
32/1;3000;38122;Trento
33;3000;38122;Trento
34;3000;38122;Trento
36;3000;38122;Trento
38;3000;38122;Trento
40;3000;38122;Trento
42;3000;38122;Trento
44;3000;38122;Trento
1;3020;38121;Trento
1;3020;38121;Trento
01-gen;3020;38121;Trento
01-feb;3020;38121;Trento
01-mar;3020;38121;Trento
1/A;3020;38121;Trento
1/A;3020;38121;Trento
1/B;3020;38121;Trento
1/C;3020;38121;Trento
1/C;3020;38121;Trento
1/D;3020;38121;Trento
1/D;3020;38121;Trento
1/D;3020;38121;Trento
1/E;3020;38121;Trento
1/F;3020;38121;Trento
1/G;3020;38121;Trento
1/G;3020;38121;Trento
1/L;3020;38121;Trento
1/L;3020;38121;Trento
12;3050;38121;Trento
1/M;3020;38121;Trento
2;3020;38121;Trento
3;3020;38121;Trento
3;3020;38121;Trento
4;3020;38121;Trento
6;3020;38121;Trento
06-gen;3020;38121;Trento
7;3020;38121;Trento
9;3020;38121;Trento
09-gen;3020;38121;Trento
09-gen;3020;38121;Trento
09-feb;3020;38121;Trento
09-mar;3020;38121;Trento
09-mar;3020;38121;Trento
09-apr;3020;38121;Trento
09-apr;3020;38121;Trento
9/A;3020;38121;Trento
9/A;3020;38121;Trento
9/B;3020;38121;Trento
9/B;3020;38121;Trento
9/B;3020;38121;Trento
9/B;3020;38121;Trento
9/B;3020;38121;Trento
9/B;3020;38121;Trento
9/B;3020;38121;Trento
10;3020;38121;Trento
11;3020;38121;Trento
11;3020;38121;Trento
12;3020;38121;Trento
12;3020;38121;Trento
13;3020;38121;Trento
13;3020;38121;Trento
13;3020;38121;Trento
13-gen;3020;38121;Trento
13-gen;3020;38121;Trento
13-gen;3020;38121;Trento
13-ott;3020;38121;Trento
13-ott;3020;38121;Trento
13-feb;3020;38121;Trento
13-mar;3020;38121;Trento
13-mar;3020;38121;Trento
2;3030;38122;Trento
13-apr;3020;38121;Trento
13-mag;3020;38121;Trento
13-mag;3020;38121;Trento
13-mag;3020;38121;Trento
13-giu;3020;38121;Trento
13-giu;3020;38121;Trento
13-lug;3020;38121;Trento
13-lug;3020;38121;Trento
13-lug;3020;38121;Trento
13-ago;3020;38121;Trento
13-set;3020;38121;Trento
13-set;3020;38121;Trento
14;3020;38121;Trento
14;3020;38121;Trento
14-gen;3020;38121;Trento
14-gen;3020;38121;Trento
15;3020;38121;Trento
15;3020;38121;Trento
15;3020;38121;Trento
16;3020;38121;Trento
17;3020;38121;Trento
17/A;3020;38121;Trento
18;3020;38121;Trento
18;3020;38121;Trento
19;3020;38121;Trento
19;3020;38121;Trento
19-gen;3020;38121;Trento
19-feb;3020;38121;Trento
19-mar;3020;38121;Trento
19-mar;3020;38121;Trento
20;3020;38121;Trento
21;3020;38121;Trento
21-gen;3020;38121;Trento
21-gen;3020;38121;Trento
21-feb;3020;38121;Trento
21-feb;3020;38121;Trento
21-feb;3020;38121;Trento
21-feb;3020;38121;Trento
21-mar;3020;38121;Trento
21-mar;3020;38121;Trento
21-apr;3020;38121;Trento
21-mag;3020;38121;Trento
21-mag;3020;38121;Trento
21-giu;3020;38121;Trento
21/A;3020;38121;Trento
22;3020;38121;Trento
22;3020;38121;Trento
23;3020;38121;Trento
23-gen;3020;38121;Trento
23-gen;3020;38121;Trento
23-feb;3020;38121;Trento
23-feb;3020;38121;Trento
23-mar;3020;38121;Trento
23-mar;3020;38121;Trento
23-apr;3020;38121;Trento
23-apr;3020;38121;Trento
24;3020;38121;Trento
24-gen;3020;38121;Trento
24/A;3020;38121;Trento
25;3020;38121;Trento
26;3020;38121;Trento
27;3020;38121;Trento
27/A;3020;38121;Trento
27/B;3020;38121;Trento
27/B;3020;38121;Trento
27/C;3020;38121;Trento
27/D;3020;38121;Trento
29;3020;38121;Trento
29;3020;38121;Trento
29/2;3020;38121;Trento
29-mar;3020;38121;Trento
29/A;3020;38121;Trento
29/A;3020;38121;Trento
29/B;3020;38121;Trento
29/C;3020;38121;Trento
29/D;3020;38121;Trento
29/D;3020;38121;Trento
30;3020;38121;Trento
30;3020;38121;Trento
31;3020;38121;Trento
31;3020;38121;Trento
31;3020;38121;Trento
31-gen;3020;38121;Trento
32;3020;38121;Trento
33;3020;38121;Trento
33;3020;38121;Trento
33;3020;38121;Trento
34;3020;38121;Trento
34;3020;38121;Trento
34;3020;38121;Trento
34/1;3020;38121;Trento
34/1;3020;38121;Trento
34/2;3020;38121;Trento
34/2;3020;38121;Trento
34/3;3020;38121;Trento
34/3;3020;38121;Trento
34/3;3020;38121;Trento
34/3;3020;38121;Trento
34/4;3020;38121;Trento
34/4;3020;38121;Trento
34/4;3020;38121;Trento
34/4;3020;38121;Trento
3;3030;38122;Trento
35;3020;38121;Trento
36;3020;38121;Trento
36;3020;38121;Trento
36/1;3020;38121;Trento
36/1;3020;38121;Trento
36/2;3020;38121;Trento
36/2;3020;38121;Trento
36/3;3020;38121;Trento
36/3;3020;38121;Trento
36/3;3020;38121;Trento
37;3020;38121;Trento
38;3020;38121;Trento
38;3020;38121;Trento
39;3020;38121;Trento
40;3020;38121;Trento
40;3020;38121;Trento
40/1;3020;38121;Trento
41;3020;38121;Trento
42;3020;38121;Trento
42;3020;38121;Trento
42/1;3020;38121;Trento
42/2;3020;38121;Trento
42/2;3020;38121;Trento
42/2;3020;38121;Trento
42/2;3020;38121;Trento
42/3;3020;38121;Trento
42/A;3020;38121;Trento
42/B;3020;38121;Trento
42/C;3020;38121;Trento
43;3020;38121;Trento
44;3020;38121;Trento
45;3020;38121;Trento
47;3020;38121;Trento
49;3020;38121;Trento
51;3020;38121;Trento
53;3020;38121;Trento
55;3020;38121;Trento
57;3020;38121;Trento
59;3020;38121;Trento
61;3020;38121;Trento
63;3020;38121;Trento
64;3020;38121;Trento
64;3020;38121;Trento
64;3020;38121;Trento
64;3020;38121;Trento
64;3020;38121;Trento
65;3020;38121;Trento
66;3020;38121;Trento
66;3020;38121;Trento
66;3020;38121;Trento
67;3020;38121;Trento
69;3020;38121;Trento
71;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
72;3020;38121;Trento
73;3020;38121;Trento
74;3020;38121;Trento
74;3020;38121;Trento
74;3020;38121;Trento
74;3020;38121;Trento
74;3020;38121;Trento
74;3020;38121;Trento
75;3020;38121;Trento
77;3020;38121;Trento
78;3020;38121;Trento
78;3020;38121;Trento
79;3020;38121;Trento
81;3020;38121;Trento
83;3020;38121;Trento
84;3020;38121;Trento
84;3020;38121;Trento
84;3020;38121;Trento
85;3020;38121;Trento
87;3020;38121;Trento
88;3020;38121;Trento
88;3020;38121;Trento
89;3020;38121;Trento
90;3020;38121;Trento
90;3020;38121;Trento
91;3020;38121;Trento
92;3020;38121;Trento
92;3020;38121;Trento
93;3020;38121;Trento
94;3020;38121;Trento
95;3020;38121;Trento
97;3020;38121;Trento
99;3020;38121;Trento
103;3020;38121;Trento
103;3020;38121;Trento
1;3030;38122;Trento
3/A;3030;38122;Trento
3/B;3030;38122;Trento
4;3030;38122;Trento
5;3030;38122;Trento
5/A;3030;38122;Trento
5/B;3030;38122;Trento
7;3030;38122;Trento
9;3030;38122;Trento
11;3030;38122;Trento
13;3030;38122;Trento
13;3030;38122;Trento
13;3030;38122;Trento
15;3030;38122;Trento
1;3040;38122;Trento
2;3040;38122;Trento
3;3040;38122;Trento
4;3040;38122;Trento
5;3040;38122;Trento
6;3040;38122;Trento
7;3040;38122;Trento
8;3040;38122;Trento
1;3050;38121;Trento
2;3050;38121;Trento
3;3050;38121;Trento
4;3050;38121;Trento
5;3050;38121;Trento
6;3050;38121;Trento
8;3050;38121;Trento
9;3050;38121;Trento
10;3050;38121;Trento
11;3050;38121;Trento
11/A;3050;38121;Trento
13;3050;38121;Trento
14;3050;38121;Trento
15;3050;38121;Trento
16;3050;38121;Trento
17;3050;38121;Trento
18;3050;38121;Trento
19;3050;38121;Trento
20;3050;38121;Trento
21;3050;38121;Trento
22;3050;38121;Trento
23;3050;38121;Trento
24;3050;38121;Trento
25;3050;38121;Trento
26;3050;38121;Trento
27;3050;38121;Trento
28;3050;38121;Trento
29;3050;38121;Trento
30;3050;38121;Trento
31;3050;38121;Trento
32;3050;38121;Trento
63;3050;38121;Trento
64;3050;38121;Trento
65;3050;38121;Trento
66;3050;38121;Trento
67;3050;38121;Trento
69;3050;38121;Trento
70;3050;38121;Trento
71;3050;38121;Trento
72;3050;38121;Trento
73;3050;38121;Trento
2;3060;38121;Trento
2;3060;38121;Trento
2;3060;38121;Trento
2;3060;38121;Trento
4;3060;38121;Trento
4;3060;38121;Trento
1;3070;38122;Trento
2;3070;38122;Trento
1;3080;38122;Trento
2;3080;38122;Trento
2;3080;38122;Trento
2;3080;38122;Trento
3;3080;38122;Trento
4;3080;38122;Trento
5;3080;38122;Trento
6;3080;38122;Trento
7;3080;38122;Trento
8;3080;38122;Trento
9;3080;38122;Trento
12;3080;38122;Trento
12;3080;38122;Trento
12;3080;38122;Trento
12;3080;38122;Trento
13;3080;38122;Trento
15;3080;38122;Trento
16;3080;38122;Trento
17;3080;38122;Trento
18;3080;38122;Trento
19;3080;38122;Trento
20;3080;38122;Trento
21;3080;38122;Trento
22;3080;38122;Trento
23;3080;38122;Trento
24;3080;38122;Trento
25;3080;38122;Trento
26;3080;38122;Trento
27;3080;38122;Trento
28;3080;38122;Trento
28;3080;38122;Trento
29;3080;38122;Trento
30;3080;38122;Trento
31;3080;38122;Trento
32;3080;38122;Trento
32;3080;38122;Trento
33;3080;38122;Trento
34;3080;38122;Trento
34;3080;38122;Trento
34;3080;38122;Trento
36;3080;38122;Trento
36/A;3080;38122;Trento
41;3080;38122;Trento
41;3080;38122;Trento
41;3080;38122;Trento
43;3080;38122;Trento
45;3080;38122;Trento
51;3080;38122;Trento
53;3080;38122;Trento
55;3080;38122;Trento
57;3080;38122;Trento
59;3080;38122;Trento
61;3080;38122;Trento
1;3090;38122;Trento
2;3090;38122;Trento
2;3090;38122;Trento
3;3090;38122;Trento
5;3090;38122;Trento
7;3090;38122;Trento
2;3100;38122;Trento
3;3100;38122;Trento
3;3100;38122;Trento
4;3100;38122;Trento
4/A;3100;38122;Trento
5;3100;38122;Trento
6;3100;38122;Trento
6/A;3100;38122;Trento
7;3100;38122;Trento
7;3100;38122;Trento
7;3100;38122;Trento
7;3100;38122;Trento
7;3100;38122;Trento
8;3100;38122;Trento
10;3100;38122;Trento
12;3100;38122;Trento
14;3100;38122;Trento
16;3100;38122;Trento
18;3100;38122;Trento
21;3100;38122;Trento
23;3100;38122;Trento
25;3100;38122;Trento
27;3100;38122;Trento
33;3100;38122;Trento
1;3110;38122;Trento
1;3110;38122;Trento
2;3110;38122;Trento
3;3110;38122;Trento
3;3110;38122;Trento
3;3110;38122;Trento
4;3110;38122;Trento
6;3110;38122;Trento
8;3110;38122;Trento
8;3110;38122;Trento
9;3110;38122;Trento
9;3110;38122;Trento
10;3110;38122;Trento
10;3110;38122;Trento
11;3110;38122;Trento
11;3110;38122;Trento
18;3110;38122;Trento
18;3110;38122;Trento
1;3120;38122;Trento
1;3120;38122;Trento
1;3120;38122;Trento
2;3120;38122;Trento
2;3120;38122;Trento
3;3120;38122;Trento
03-gen;3120;38122;Trento
4;3120;38122;Trento
4;3120;38122;Trento
4;3120;38122;Trento
5;3120;38122;Trento
05-gen;3120;38122;Trento
7;3120;38122;Trento
07-gen;3120;38122;Trento
9;3120;38122;Trento
11;3120;38122;Trento
1;3130;38121;Trento
2;3130;38121;Trento
2;3130;38121;Trento
3;3130;38121;Trento
4;3130;38121;Trento
5;3130;38121;Trento
5;3130;38121;Trento
5;3130;38121;Trento
6;3130;38121;Trento
7;3130;38121;Trento
8;3130;38121;Trento
9;3130;38121;Trento
10;3130;38121;Trento
12;3130;38121;Trento
14;3130;38121;Trento
1;3140;38122;Trento
2;3140;38122;Trento
3;3140;38122;Trento
3;3140;38122;Trento
3;3140;38122;Trento
3;3140;38122;Trento
4;3140;38122;Trento
4;3140;38122;Trento
4;3140;38122;Trento
4;3140;38122;Trento
4;3140;38122;Trento
4;3140;38122;Trento
5;3140;38122;Trento
5;3140;38122;Trento
6;3140;38122;Trento
6;3140;38122;Trento
6;3140;38122;Trento
6;3140;38122;Trento
6;3140;38122;Trento
7;3140;38122;Trento
8;3140;38122;Trento
9;3140;38122;Trento
9;3140;38122;Trento
9;3140;38122;Trento
11;3140;38122;Trento
11;3140;38122;Trento
1;3150;38121;Trento
1;3150;38121;Trento
1;3150;38121;Trento
1;3150;38121;Trento
1;3150;38121;Trento
1;3150;38121;Trento
2;3150;38121;Trento
3;3150;38121;Trento
4;3150;38121;Trento
4;3150;38121;Trento
4;3150;38121;Trento
04-gen;3150;38121;Trento
04-feb;3150;38121;Trento
04-mar;3150;38121;Trento
04-apr;3150;38121;Trento
5;3150;38121;Trento
5;3150;38121;Trento
6;3150;38121;Trento
7;3150;38121;Trento
7;3150;38121;Trento
7;3150;38121;Trento
07-gen;3150;38121;Trento
07-gen;3150;38121;Trento
07-gen;3150;38121;Trento
7/B;3150;38121;Trento
7/B;3150;38121;Trento
8;3150;38121;Trento
8/A;3150;38121;Trento
8/B;3150;38121;Trento
9;3150;38121;Trento
9;3150;38121;Trento
10;3150;38121;Trento
10/A;3150;38121;Trento
11;3150;38121;Trento
11-gen;3150;38121;Trento
11-feb;3150;38121;Trento
12;3150;38121;Trento
12/A;3150;38121;Trento
12/B;3150;38121;Trento
13;3150;38121;Trento
13;3150;38121;Trento
14;3150;38121;Trento
14/A;3150;38121;Trento
14/B;3150;38121;Trento
15;3150;38121;Trento
15;3150;38121;Trento
15;3150;38121;Trento
15-gen;3150;38121;Trento
16/A;3150;38121;Trento
16/B;3150;38121;Trento
16/C;3150;38121;Trento
17;3150;38121;Trento
17-gen;3150;38121;Trento
17-gen;3150;38121;Trento
17-feb;3150;38121;Trento
17-feb;3150;38121;Trento
17-feb;3150;38121;Trento
17-apr;3150;38121;Trento
17-apr;3150;38121;Trento
18;3150;38121;Trento
18/A;3150;38121;Trento
19;3150;38121;Trento
19;3150;38121;Trento
20;3150;38121;Trento
22;3150;38121;Trento
22;3150;38121;Trento
24;3150;38121;Trento
24;3150;38121;Trento
26;3150;38121;Trento
26;3150;38121;Trento
36;3150;38121;Trento
36/1;3150;38121;Trento
36/2;3150;38121;Trento
36/2;3150;38121;Trento
36/2;3150;38121;Trento
37;3150;38121;Trento
37/1;3150;38121;Trento
38;3150;38121;Trento
38;3150;38121;Trento
38/A;3150;38121;Trento
38/A;3150;38121;Trento
38/A;3150;38121;Trento
38/B;3150;38121;Trento
38/C;3150;38121;Trento
38/D;3150;38121;Trento
39;3150;38121;Trento
39/1;3150;38121;Trento
39/10;3150;38121;Trento
39/11;3150;38121;Trento
39/2;3150;38121;Trento
39/3;3150;38121;Trento
39/4;3150;38121;Trento
39/5;3150;38121;Trento
39/6;3150;38121;Trento
39/7;3150;38121;Trento
39/8;3150;38121;Trento
39/9;3150;38121;Trento
40;3150;38121;Trento
40;3150;38121;Trento
41;3150;38121;Trento
41/1;3150;38121;Trento
41/10;3150;38121;Trento
41/2;3150;38121;Trento
41/3;3150;38121;Trento
41/4;3150;38121;Trento
41/5;3150;38121;Trento
41/6;3150;38121;Trento
41/7;3150;38121;Trento
41/8;3150;38121;Trento
41/9;3150;38121;Trento
41/A;3150;38121;Trento
42;3150;38121;Trento
42;3150;38121;Trento
42;3150;38121;Trento
42;3150;38121;Trento
43;3150;38121;Trento
43/1;3150;38121;Trento
43/2;3150;38121;Trento
43/3;3150;38121;Trento
43/4;3150;38121;Trento
43/5;3150;38121;Trento
43/6;3150;38121;Trento
43/8;3150;38121;Trento
45;3150;38121;Trento
46;3150;38121;Trento
46;3150;38121;Trento
46/1;3150;38121;Trento
46/1;3150;38121;Trento
46/1;3150;38121;Trento
46/2;3150;38121;Trento
46/2;3150;38121;Trento
47;3150;38121;Trento
48;3150;38121;Trento
48;3150;38121;Trento
48;3150;38121;Trento
49;3150;38121;Trento
49;3150;38121;Trento
49/1;3150;38121;Trento
49/1;3150;38121;Trento
49/2;3150;38121;Trento
49/2;3150;38121;Trento
49/3;3150;38121;Trento
49/4;3150;38121;Trento
49/5;3150;38121;Trento
50;3150;38121;Trento
50/1;3150;38121;Trento
50/1;3150;38121;Trento
50/1;3150;38121;Trento
51;3150;38121;Trento
51/A;3150;38121;Trento
51/A;3150;38121;Trento
51/B;3150;38121;Trento
51/B;3150;38121;Trento
51/C;3150;38121;Trento
51/C;3150;38121;Trento
53;3150;38121;Trento
55;3150;38121;Trento
55;3150;38121;Trento
56;3150;38121;Trento
56;3150;38121;Trento
56;3150;38121;Trento
58;3150;38121;Trento
58/1;3150;38121;Trento
59;3150;38121;Trento
59;3150;38121;Trento
60;3150;38121;Trento
61;3150;38121;Trento
61;3150;38121;Trento
61/1;3150;38121;Trento
61/1;3150;38121;Trento
61/2;3150;38121;Trento
61/3;3150;38121;Trento
62;3150;38121;Trento
62/A;3150;38121;Trento
63;3150;38121;Trento
63;3150;38121;Trento
63;3150;38121;Trento
63;3150;38121;Trento
63;3150;38121;Trento
64;3150;38121;Trento
66;3150;38121;Trento
66;3150;38121;Trento
69;3150;38121;Trento
71;3150;38121;Trento
72;3150;38121;Trento
72;3150;38121;Trento
73;3150;38121;Trento
74;3150;38121;Trento
75;3150;38121;Trento
76;3150;38121;Trento
77;3150;38121;Trento
77/1;3150;38121;Trento
77/2;3150;38121;Trento
78;3150;38121;Trento
79;3150;38121;Trento
80;3150;38121;Trento
82;3150;38121;Trento
82;3150;38121;Trento
83;3150;38121;Trento
84;3150;38121;Trento
84;3150;38121;Trento
85;3150;38121;Trento
85;3150;38121;Trento
86;3150;38121;Trento
86;3150;38121;Trento
87;3150;38121;Trento
87/A;3150;38121;Trento
89;3150;38121;Trento
89/1;3150;38121;Trento
95;3150;38121;Trento
97;3150;38121;Trento
99;3150;38121;Trento
99;3150;38121;Trento
101;3150;38121;Trento
101/A;3150;38121;Trento
103;3150;38121;Trento
105;3150;38121;Trento
107;3150;38121;Trento
107/A;3150;38121;Trento
109;3150;38121;Trento
111;3150;38121;Trento
1;3160;38121;Trento
1;3160;38121;Trento
1;3160;38121;Trento
1;3160;38121;Trento
1;3160;38121;Trento
1;3160;38121;Trento
2;3160;38121;Trento
3;3160;38121;Trento
3;3160;38121;Trento
3;3160;38121;Trento
3;3160;38121;Trento
3;3160;38121;Trento
3;3160;38121;Trento
3;3160;38121;Trento
03-gen;3160;38121;Trento
4;3160;38121;Trento
5;3160;38121;Trento
5;3160;38121;Trento
5;3160;38121;Trento
6;3160;38121;Trento
7;3160;38121;Trento
8;3160;38121;Trento
8;3160;38121;Trento
9;3160;38121;Trento
11;3160;38121;Trento
13;3160;38121;Trento
1;3190;38121;Trento
1;3190;38121;Trento
1;3190;38121;Trento
1;3190;38121;Trento
1;3190;38121;Trento
2;3190;38121;Trento
2;3190;38121;Trento
3;3190;38121;Trento
3;3190;38121;Trento
03-gen;3190;38121;Trento
03-feb;3190;38121;Trento
03-feb;3190;38121;Trento
4;3190;38121;Trento
5;3190;38121;Trento
5;3190;38121;Trento
6;3190;38121;Trento
7;3190;38121;Trento
8;3190;38121;Trento
10;3190;38121;Trento
10;3190;38121;Trento
10;3190;38121;Trento
10;3190;38121;Trento
12;3190;38121;Trento
14;3190;38121;Trento
1;3210;38122;Trento
2;3210;38122;Trento
2;3210;38122;Trento
3;3210;38122;Trento
4;3210;38122;Trento
5;3210;38122;Trento
6;3210;38122;Trento
7;3210;38122;Trento
8;3210;38122;Trento
9;3210;38122;Trento
10;3210;38122;Trento
11;3210;38122;Trento
12;3210;38122;Trento
13;3210;38122;Trento
14;3210;38122;Trento
15;3210;38122;Trento
16;3210;38122;Trento
17;3210;38122;Trento
18;3210;38122;Trento
19;3210;38122;Trento
20;3210;38122;Trento
21;3210;38122;Trento
22;3210;38122;Trento
23;3210;38122;Trento
24;3210;38122;Trento
25;3210;38122;Trento
26;3210;38122;Trento
27;3210;38122;Trento
28;3210;38122;Trento
29;3210;38122;Trento
30;3210;38122;Trento
31;3210;38122;Trento
32;3210;38122;Trento
33;3210;38122;Trento
34;3210;38122;Trento
35;3210;38122;Trento
36;3210;38122;Trento
37;3210;38122;Trento
38;3210;38122;Trento
39;3210;38122;Trento
40;3210;38122;Trento
41;3210;38122;Trento
42;3210;38122;Trento
43;3210;38122;Trento
44;3210;38122;Trento
45;3210;38122;Trento
46;3210;38122;Trento
47;3210;38122;Trento
48;3210;38122;Trento
49;3210;38122;Trento
50;3210;38122;Trento
51;3210;38122;Trento
53;3210;38122;Trento
53;3210;38122;Trento
53;3210;38122;Trento
53;3210;38122;Trento
55;3210;38122;Trento
57;3210;38122;Trento
59;3210;38122;Trento
61;3210;38122;Trento
65;3210;38122;Trento
67;3210;38122;Trento
69;3210;38122;Trento
71;3210;38122;Trento
72;3210;38122;Trento
73;3210;38122;Trento
74;3210;38122;Trento
75;3210;38122;Trento
76;3210;38122;Trento
77;3210;38122;Trento
78;3210;38122;Trento
78;3210;38122;Trento
78;3210;38122;Trento
80;3210;38122;Trento
81;3210;38122;Trento
